"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"COL","EDUEXP","PRY_NTRY","PC_GDP","A","2011",3.937821,
"COL","EDUEXP","PRY_NTRY","PC_GDP","A","2012",3.945737,
"COL","EDUEXP","PRY_NTRY","PC_GDP","A","2013",4.228939,
"COL","EDUEXP","PRY_NTRY","PC_GDP","A","2014",4.041043,
"COL","EDUEXP","PRY_NTRY","PC_GDP","A","2015",4.064158,
"COL","EDUEXP","PRY_NTRY","PC_GDP","A","2016",4.057046,
"COL","EDUEXP","PRY_NTRY","PC_GDP","A","2017",4.034164,
"COL","EDUEXP","PRY_NTRY","PC_GDP","A","2018",4.149689,
"COL","EDUEXP","PRY_NTRY","PC_GDP","A","2019",4.340588,
"EST","EDUEXP","TRY","PC_GDP","A","2005",1.135316,
"EST","EDUEXP","TRY","PC_GDP","A","2008",1.27069,
"EST","EDUEXP","TRY","PC_GDP","A","2009",1.130179,
"EST","EDUEXP","TRY","PC_GDP","A","2010",1.570357,
"EST","EDUEXP","TRY","PC_GDP","A","2011",1.660021,
"EST","EDUEXP","TRY","PC_GDP","A","2012",1.593171,
"EST","EDUEXP","TRY","PC_GDP","A","2013",2.040074,
"EST","EDUEXP","TRY","PC_GDP","A","2014",1.771937,
"EST","EDUEXP","TRY","PC_GDP","A","2015",1.749788,
"EST","EDUEXP","TRY","PC_GDP","A","2016",1.538525,
"EST","EDUEXP","TRY","PC_GDP","A","2017",1.484504,
"EST","EDUEXP","TRY","PC_GDP","A","2018",1.625259,
"EST","EDUEXP","TRY","PC_GDP","A","2019",1.475208,
"EST","EDUEXP","PRY_NTRY","PC_GDP","A","2005",3.414963,
"EST","EDUEXP","PRY_NTRY","PC_GDP","A","2008",3.765535,
"EST","EDUEXP","PRY_NTRY","PC_GDP","A","2009",4.083839,
"EST","EDUEXP","PRY_NTRY","PC_GDP","A","2010",3.803196,
"EST","EDUEXP","PRY_NTRY","PC_GDP","A","2011",3.283125,
"EST","EDUEXP","PRY_NTRY","PC_GDP","A","2012",3.185646,
"EST","EDUEXP","PRY_NTRY","PC_GDP","A","2013",3.160107,
"EST","EDUEXP","PRY_NTRY","PC_GDP","A","2014",2.800662,
"EST","EDUEXP","PRY_NTRY","PC_GDP","A","2015",2.918489,
"EST","EDUEXP","PRY_NTRY","PC_GDP","A","2016",2.895271,
"EST","EDUEXP","PRY_NTRY","PC_GDP","A","2017",2.883713,
"EST","EDUEXP","PRY_NTRY","PC_GDP","A","2018",3.0879,
"EST","EDUEXP","PRY_NTRY","PC_GDP","A","2019",3.193937,
"ISR","EDUEXP","TRY","PC_GDP","A","1995",1.747471,
"ISR","EDUEXP","TRY","PC_GDP","A","2000",1.647776,
"ISR","EDUEXP","TRY","PC_GDP","A","2005",1.585126,
"ISR","EDUEXP","TRY","PC_GDP","A","2008",1.520139,
"ISR","EDUEXP","TRY","PC_GDP","A","2009",1.490947,
"ISR","EDUEXP","TRY","PC_GDP","A","2010",1.538579,
"ISR","EDUEXP","TRY","PC_GDP","A","2011",1.626175,
"ISR","EDUEXP","TRY","PC_GDP","A","2012",1.666337,
"ISR","EDUEXP","TRY","PC_GDP","A","2013",1.661132,
"ISR","EDUEXP","TRY","PC_GDP","A","2014",1.569564,
"ISR","EDUEXP","TRY","PC_GDP","A","2015",1.438585,
"ISR","EDUEXP","TRY","PC_GDP","A","2016",1.465759,
"ISR","EDUEXP","TRY","PC_GDP","A","2017",1.367019,
"ISR","EDUEXP","TRY","PC_GDP","A","2018",1.4389,
"ISR","EDUEXP","TRY","PC_GDP","A","2019",1.442914,
"ISR","EDUEXP","PRY_NTRY","PC_GDP","A","1995",4.675327,
"ISR","EDUEXP","PRY_NTRY","PC_GDP","A","2000",4.219892,
"ISR","EDUEXP","PRY_NTRY","PC_GDP","A","2005",3.741479,
"ISR","EDUEXP","PRY_NTRY","PC_GDP","A","2008",3.918023,
"ISR","EDUEXP","PRY_NTRY","PC_GDP","A","2009",3.784478,
"ISR","EDUEXP","PRY_NTRY","PC_GDP","A","2010",3.953301,
"ISR","EDUEXP","PRY_NTRY","PC_GDP","A","2011",4.176891,
"ISR","EDUEXP","PRY_NTRY","PC_GDP","A","2012",4.529641,
"ISR","EDUEXP","PRY_NTRY","PC_GDP","A","2013",4.473213,
"ISR","EDUEXP","PRY_NTRY","PC_GDP","A","2014",4.476251,
"ISR","EDUEXP","PRY_NTRY","PC_GDP","A","2015",4.4796,
"ISR","EDUEXP","PRY_NTRY","PC_GDP","A","2016",4.535129,
"ISR","EDUEXP","PRY_NTRY","PC_GDP","A","2017",4.687213,
"ISR","EDUEXP","PRY_NTRY","PC_GDP","A","2018",4.812084,
"ISR","EDUEXP","PRY_NTRY","PC_GDP","A","2019",4.785791,
"LVA","EDUEXP","TRY","PC_GDP","A","1995",0.8833061,
"LVA","EDUEXP","TRY","PC_GDP","A","2000",1.224312,
"LVA","EDUEXP","TRY","PC_GDP","A","2005",1.397639,
"LVA","EDUEXP","TRY","PC_GDP","A","2008",1.433901,
"LVA","EDUEXP","TRY","PC_GDP","A","2009",1.219455,
"LVA","EDUEXP","TRY","PC_GDP","A","2010",1.355143,
"LVA","EDUEXP","TRY","PC_GDP","A","2011",1.533379,
"LVA","EDUEXP","TRY","PC_GDP","A","2012",1.367022,
"LVA","EDUEXP","TRY","PC_GDP","A","2013",1.378354,
"LVA","EDUEXP","TRY","PC_GDP","A","2014",1.403662,
"LVA","EDUEXP","TRY","PC_GDP","A","2015",1.491613,
"LVA","EDUEXP","TRY","PC_GDP","A","2016",1.031705,
"LVA","EDUEXP","TRY","PC_GDP","A","2017",1.048972,
"LVA","EDUEXP","TRY","PC_GDP","A","2018",1.194536,
"LVA","EDUEXP","TRY","PC_GDP","A","2019",1.343257,
"LVA","EDUEXP","PRY_NTRY","PC_GDP","A","1995",1.100627,
"LVA","EDUEXP","PRY_NTRY","PC_GDP","A","2000",1.112446,
"LVA","EDUEXP","PRY_NTRY","PC_GDP","A","2005",3.280599,
"LVA","EDUEXP","PRY_NTRY","PC_GDP","A","2008",3.591421,
"LVA","EDUEXP","PRY_NTRY","PC_GDP","A","2009",3.790564,
"LVA","EDUEXP","PRY_NTRY","PC_GDP","A","2010",3.348656,
"LVA","EDUEXP","PRY_NTRY","PC_GDP","A","2011",3.124217,
"LVA","EDUEXP","PRY_NTRY","PC_GDP","A","2012",2.842507,
"LVA","EDUEXP","PRY_NTRY","PC_GDP","A","2013",3.138215,
"LVA","EDUEXP","PRY_NTRY","PC_GDP","A","2014",3.310224,
"LVA","EDUEXP","PRY_NTRY","PC_GDP","A","2015",3.310532,
"LVA","EDUEXP","PRY_NTRY","PC_GDP","A","2016",3.096263,
"LVA","EDUEXP","PRY_NTRY","PC_GDP","A","2017",2.929335,
"LVA","EDUEXP","PRY_NTRY","PC_GDP","A","2018",2.867525,
"LVA","EDUEXP","PRY_NTRY","PC_GDP","A","2019",2.90758,
"SVN","EDUEXP","TRY","PC_GDP","A","2005",1.266172,
"SVN","EDUEXP","TRY","PC_GDP","A","2008",1.113809,
"SVN","EDUEXP","TRY","PC_GDP","A","2009",1.269924,
"SVN","EDUEXP","TRY","PC_GDP","A","2010",1.244256,
"SVN","EDUEXP","TRY","PC_GDP","A","2011",1.286126,
"SVN","EDUEXP","TRY","PC_GDP","A","2012",1.209636,
"SVN","EDUEXP","TRY","PC_GDP","A","2013",1.14881,
"SVN","EDUEXP","TRY","PC_GDP","A","2014",1.104019,
"SVN","EDUEXP","TRY","PC_GDP","A","2015",1.035268,
"SVN","EDUEXP","TRY","PC_GDP","A","2016",1.032997,
"SVN","EDUEXP","TRY","PC_GDP","A","2017",1.034067,
"SVN","EDUEXP","TRY","PC_GDP","A","2018",1.030947,
"SVN","EDUEXP","TRY","PC_GDP","A","2019",1.056218,
"SVN","EDUEXP","PRY_NTRY","PC_GDP","A","2005",4.126616,
"SVN","EDUEXP","PRY_NTRY","PC_GDP","A","2008",3.614989,
"SVN","EDUEXP","PRY_NTRY","PC_GDP","A","2009",3.860303,
"SVN","EDUEXP","PRY_NTRY","PC_GDP","A","2010",3.824754,
"SVN","EDUEXP","PRY_NTRY","PC_GDP","A","2011",3.715335,
"SVN","EDUEXP","PRY_NTRY","PC_GDP","A","2012",3.679341,
"SVN","EDUEXP","PRY_NTRY","PC_GDP","A","2013",3.607057,
"SVN","EDUEXP","PRY_NTRY","PC_GDP","A","2014",3.482838,
"SVN","EDUEXP","PRY_NTRY","PC_GDP","A","2015",3.277011,
"SVN","EDUEXP","PRY_NTRY","PC_GDP","A","2016",3.220751,
"SVN","EDUEXP","PRY_NTRY","PC_GDP","A","2017",3.199108,
"SVN","EDUEXP","PRY_NTRY","PC_GDP","A","2018",3.175282,
"SVN","EDUEXP","PRY_NTRY","PC_GDP","A","2019",3.148831,
"NOR","EDUEXP","TRY","PC_GDP","A","1995",1.926263,
"NOR","EDUEXP","TRY","PC_GDP","A","2000",1.66775,
"NOR","EDUEXP","TRY","PC_GDP","A","2008",1.554615,
"NOR","EDUEXP","TRY","PC_GDP","A","2009",1.660024,
"NOR","EDUEXP","TRY","PC_GDP","A","2010",1.62537,
"NOR","EDUEXP","TRY","PC_GDP","A","2011",1.612012,
"NOR","EDUEXP","TRY","PC_GDP","A","2012",1.580087,
"NOR","EDUEXP","TRY","PC_GDP","A","2013",1.606108,
"NOR","EDUEXP","TRY","PC_GDP","A","2014",1.673015,
"NOR","EDUEXP","TRY","PC_GDP","A","2015",1.743337,
"NOR","EDUEXP","TRY","PC_GDP","A","2016",1.924564,
"NOR","EDUEXP","TRY","PC_GDP","A","2017",1.953116,
"NOR","EDUEXP","TRY","PC_GDP","A","2018",1.960703,
"NOR","EDUEXP","TRY","PC_GDP","A","2019",1.949784,
"NOR","EDUEXP","PRY_NTRY","PC_GDP","A","1995",4.916183,
"NOR","EDUEXP","PRY_NTRY","PC_GDP","A","2000",4.923635,
"NOR","EDUEXP","PRY_NTRY","PC_GDP","A","2005",4.891086,
"NOR","EDUEXP","PRY_NTRY","PC_GDP","A","2008",4.613819,
"NOR","EDUEXP","PRY_NTRY","PC_GDP","A","2009",4.99576,
"NOR","EDUEXP","PRY_NTRY","PC_GDP","A","2010",4.871195,
"NOR","EDUEXP","PRY_NTRY","PC_GDP","A","2011",4.739211,
"NOR","EDUEXP","PRY_NTRY","PC_GDP","A","2012",4.608714,
"NOR","EDUEXP","PRY_NTRY","PC_GDP","A","2013",4.69368,
"NOR","EDUEXP","PRY_NTRY","PC_GDP","A","2014",4.509178,
"NOR","EDUEXP","PRY_NTRY","PC_GDP","A","2015",4.647961,
"NOR","EDUEXP","PRY_NTRY","PC_GDP","A","2016",4.626066,
"NOR","EDUEXP","PRY_NTRY","PC_GDP","A","2017",4.680298,
"NOR","EDUEXP","PRY_NTRY","PC_GDP","A","2018",4.658414,
"NOR","EDUEXP","PRY_NTRY","PC_GDP","A","2019",4.612737,
"CHE","EDUEXP","TRY","PC_GDP","A","2012",1.188925,
"CHE","EDUEXP","PRY_NTRY","PC_GDP","A","2012",3.700386,
"CHE","EDUEXP","PRY_NTRY","PC_GDP","A","2016",1.269915,
"CHE","EDUEXP","PRY_NTRY","PC_GDP","A","2017",1.207076,
"CRI","EDUEXP","TRY","PC_GDP","A","2013",2.308854,
"CRI","EDUEXP","PRY_NTRY","PC_GDP","A","2013",5.507515,
"LTU","EDUEXP","TRY","PC_GDP","A","2005",1.345863,
"LTU","EDUEXP","TRY","PC_GDP","A","2008",1.346351,
"LTU","EDUEXP","TRY","PC_GDP","A","2009",1.518328,
"LTU","EDUEXP","TRY","PC_GDP","A","2010",1.624533,
"LTU","EDUEXP","TRY","PC_GDP","A","2011",1.819551,
"LTU","EDUEXP","TRY","PC_GDP","A","2012",1.737864,
"LTU","EDUEXP","TRY","PC_GDP","A","2013",1.677354,
"LTU","EDUEXP","TRY","PC_GDP","A","2014",1.658773,
"LTU","EDUEXP","TRY","PC_GDP","A","2015",1.505003,
"LTU","EDUEXP","TRY","PC_GDP","A","2016",1.100549,
"LTU","EDUEXP","TRY","PC_GDP","A","2017",1.034123,
"LTU","EDUEXP","TRY","PC_GDP","A","2018",1.078508,
"LTU","EDUEXP","TRY","PC_GDP","A","2019",1.080541,
"LTU","EDUEXP","PRY_NTRY","PC_GDP","A","2010",3.365822,
"LTU","EDUEXP","PRY_NTRY","PC_GDP","A","2011",2.986046,
"LTU","EDUEXP","PRY_NTRY","PC_GDP","A","2012",2.781421,
"LTU","EDUEXP","PRY_NTRY","PC_GDP","A","2013",2.700695,
"LTU","EDUEXP","PRY_NTRY","PC_GDP","A","2014",2.579273,
"LTU","EDUEXP","PRY_NTRY","PC_GDP","A","2015",2.444105,
"LTU","EDUEXP","PRY_NTRY","PC_GDP","A","2016",2.513465,
"LTU","EDUEXP","PRY_NTRY","PC_GDP","A","2017",2.378756,
"LTU","EDUEXP","PRY_NTRY","PC_GDP","A","2018",2.330556,
"LTU","EDUEXP","PRY_NTRY","PC_GDP","A","2019",2.389026,
